AREA_NAME,1_bedrooms_leased,2_bedrooms_avg_lease_rate,area_sq_meters,perimeter_meters,park_count,ASSAULT_RATE,AUTOTHEFT_RATE,ROBBERY_RATE,THEFTOVER_RATE,POPULATION,total_stop_count,avg_stop_frequency,max_stop_frequency,total_line_length_meters,transit_line_density,distinct_route_count,YEAR,avg_rent_1br,rent_lag_1,rent_lag_2,rent_growth_rate,TARGET_RENT_5YR,is_missing_THEFTOVER_RATE,is_missing_ROBBERY_RATE,is_missing_AUTOTHEFT_RATE,years_since_baseline
St.Andrew-Windfields,3.0,3090.0,0.0008212372190435,0.1489475335458081,20.0,264.900665283203,88.3002243041992,11.0375280380249,38.63134765625,18858.0,119.0,270.0504201680672,924.0,0.9021977303808768,0.9014574199961932,18.0,2017,2317.2,2070.2,1839.5,11.931214375422664,2520.8333333333335,0,0,0,3
St.Andrew-Windfields,3.0,3090.0,0.0008212372190435,0.1489475335458081,20.0,264.900665283203,88.3002243041992,11.0375280380249,38.63134765625,18858.0,119.0,270.0504201680672,924.0,0.9021977303808768,0.9014574199961932,18.0,2017,2317.2,2317.2,2070.2,0.0,2520.8333333333335,0,0,0,3
Steeles,27.0,1684.25,0.0005103956869225,0.1001889754160143,10.0,177.423812866211,78.8550262451172,31.5420093536377,11.8282537460327,25870.0,80.0,243.975,620.0,0.9118404204899474,0.9113752584888468,12.0,2014,1391.0,1362.0,1358.75,2.129221732745962,1920.622641509434,0,0,0,0
Steeles,78.0,1672.75,0.0005103956869225,0.1001889754160143,10.0,143.329223632813,63.7018737792969,35.8323059082031,11.9441013336182,25870.0,80.0,243.975,620.0,0.9118404204899474,0.9113752584888468,12.0,2015,1356.0,1391.0,1362.0,-2.516175413371675,1835.4329896907216,0,0,0,1
Steeles,12.0,1844.0,0.0005103956869225,0.1001889754160143,10.0,174.016220092773,122.602333068848,59.3237113952637,7.90982818603516,25870.0,80.0,243.975,620.0,0.9118404204899474,0.9113752584888468,12.0,2016,1567.5,1356.0,1391.0,15.597345132743362,1947.6666666666667,0,0,0,2
Steeles,9.0,1989.0,0.0005103956869225,0.1001889754160143,10.0,164.256240844727,124.193740844727,20.0312480926514,24.0374984741211,25870.0,80.0,243.975,620.0,0.9118404204899474,0.9113752584888468,12.0,2017,1752.8333333333333,1567.5,1356.0,11.823498139287608,2285.0,0,0,0,3
Steeles,9.0,1989.0,0.0005103956869225,0.1001889754160143,10.0,164.256240844727,124.193740844727,20.0312480926514,24.0374984741211,25870.0,80.0,243.975,620.0,0.9118404204899474,0.9113752584888468,12.0,2017,1752.8333333333333,1752.8333333333333,1567.5,0.0,2285.0,0,0,0,3
Stonegate-Queensway,4.0,2247.0,0.0008866519812121,0.1301029807275245,23.0,355.46875,148.4375,58.59375,31.25,28740.0,106.0,315.0188679245283,904.0,2.049892381853734,2.048076450810948,17.0,2014,1960.0,1483.3333333333333,1513.25,32.134831460674164,2177.2727272727275,0,0,0,0
Stonegate-Queensway,16.0,1966.6666666666667,0.0008866519812121,0.1301029807275245,23.0,281.822448730469,121.340225219727,39.1420059204102,31.313606262207,28740.0,106.0,315.0188679245283,904.0,2.049892381853734,2.048076450810948,17.0,2015,1538.75,1960.0,1483.3333333333333,-21.492346938775512,2002.85,0,0,0,1
Stonegate-Queensway,3.0,2333.0,0.0008866519812121,0.1301029807275245,23.0,302.994995117188,54.383716583252,50.4991645812988,15.5382041931152,28740.0,106.0,315.0188679245283,904.0,2.049892381853734,2.048076450810948,17.0,2016,1789.0,1538.75,1960.0,16.263200649878147,1588.6666666666667,0,0,0,2
Stonegate-Queensway,3.0,3100.0,0.0008866519812121,0.1301029807275245,23.0,382.165618896484,131.248794555664,96.5064697265625,23.1615524291992,28740.0,106.0,315.0188679245283,904.0,2.049892381853734,2.048076450810948,17.0,2017,2013.4,1789.0,1538.75,12.54332029066518,1960.3333333333333,0,0,0,3
Stonegate-Queensway,3.0,3100.0,0.0008866519812121,0.1301029807275245,23.0,382.165618896484,131.248794555664,96.5064697265625,23.1615524291992,28740.0,106.0,315.0188679245283,904.0,2.049892381853734,2.048076450810948,17.0,2017,2013.4,2013.4,1789.0,0.0,1960.3333333333333,0,0,0,3
Tam O'Shanter-Sullivan,27.0,1684.25,0.0006063867905802,0.1180393515705547,14.0,371.946624755859,82.2574310302734,89.4102478027344,14.3056402206421,31562.0,63.0,341.87301587301585,786.0,1.3867120241934314,1.3858716499314736,14.0,2014,1391.0,1362.0,1358.75,2.129221732745962,1920.622641509434,0,0,0,0
Tam O'Shanter-Sullivan,78.0,1672.75,0.0006063867905802,0.1180393515705547,14.0,319.752807617188,68.2618408203125,129.338226318359,25.149097442627,31562.0,63.0,341.87301587301585,786.0,1.3867120241934314,1.3858716499314736,14.0,2015,1356.0,1391.0,1362.0,-2.516175413371675,1835.4329896907216,0,0,0,1
Tam O'Shanter-Sullivan,12.0,1844.0,0.0006063867905802,0.1180393515705547,14.0,354.72314453125,74.4918594360352,88.6807861328125,28.3778514862061,31562.0,63.0,341.87301587301585,786.0,1.3867120241934314,1.3858716499314736,14.0,2016,1567.5,1356.0,1391.0,15.597345132743362,1947.6666666666667,0,0,0,2
Tam O'Shanter-Sullivan,9.0,1989.0,0.0006063867905802,0.1180393515705547,14.0,431.263031005859,63.6289710998535,91.9085159301758,28.2795429229736,31562.0,63.0,341.87301587301585,786.0,1.3867120241934314,1.3858716499314736,14.0,2017,1752.8333333333333,1567.5,1356.0,11.823498139287608,2285.0,0,0,0,3
Tam O'Shanter-Sullivan,9.0,1989.0,0.0006063867905802,0.1180393515705547,14.0,431.263031005859,63.6289710998535,91.9085159301758,28.2795429229736,31562.0,63.0,341.87301587301585,786.0,1.3867120241934314,1.3858716499314736,14.0,2017,1752.8333333333333,1752.8333333333333,1567.5,0.0,2285.0,0,0,0,3
Taylor-Massey,6.0,1872.5,0.0001187062737725,0.061358323876447,3.0,739.406005859375,74.5619506835938,155.337387084961,24.853982925415,16617.0,32.0,330.25,467.0,0.7382923832352691,0.7382047536996763,12.0,2014,1475.0,1525.0,1363.75,-3.278688524590164,2014.5,0,0,0,0
Taylor-Massey,9.0,1542.25,0.0001187062737725,0.061358323876447,3.0,579.475341796875,56.0782585144043,249.236709594727,18.6927528381348,16617.0,32.0,330.25,467.0,0.7382923832352691,0.7382047536996763,12.0,2015,1128.0,1475.0,1525.0,-23.52542372881356,1817.914893617021,0,0,0,1
Taylor-Massey,2.0,1550.0,0.0001187062737725,0.061358323876447,3.0,598.543762207031,37.023323059082,104.899421691895,30.8527698516846,16617.0,32.0,330.25,467.0,0.7382923832352691,0.7382047536996763,12.0,2016,1556.0,1128.0,1475.0,37.94326241134752,1979.5,0,0,0,2
Taylor-Massey,6.0,1988.0,0.0001187062737725,0.061358323876447,3.0,621.156616210938,31.0578289031982,111.80818939209,12.423131942749,16617.0,32.0,330.25,467.0,0.7382923832352691,0.7382047536996763,12.0,2017,1533.4,1556.0,1128.0,-1.4524421593830277,1952.3333333333333,0,0,0,3
Taylor-Massey,6.0,1988.0,0.0001187062737725,0.061358323876447,3.0,621.156616210938,31.0578289031982,111.80818939209,12.423131942749,16617.0,32.0,330.25,467.0,0.7382923832352691,0.7382047536996763,12.0,2017,1533.4,1533.4,1556.0,0.0,1952.3333333333333,0,0,0,3
The Beaches,20.0,2353.0,0.0004014228830305,0.126145264344668,13.0,386.328521728516,36.3603324890137,77.2657012939453,36.3603324890137,23280.0,56.0,395.17857142857144,1291.0,0.639338608333014,0.6390820661675198,14.0,2014,1821.25,1674.5,1804.0,8.763810092564944,2172.0625,0,0,0,0
The Beaches,31.0,2406.5,0.0004014228830305,0.126145264344668,13.0,477.424621582031,109.125633239746,50.0159149169922,22.7345066070557,23280.0,56.0,395.17857142857144,1291.0,0.639338608333014,0.6390820661675198,14.0,2015,1599.5,1821.25,1674.5,-12.175703500343172,2023.8260869565215,0,0,0,1
The Beaches,7.0,2645.0,0.0004014228830305,0.126145264344668,13.0,356.240966796875,31.5656566619873,72.1500701904297,13.5281381607056,23280.0,56.0,395.17857142857144,1291.0,0.639338608333014,0.6390820661675198,14.0,2016,1995.8,1599.5,1821.25,24.776492653954357,2329.8333333333335,0,0,0,2
The Beaches,8.0,2894.0,0.0004014228830305,0.126145264344668,13.0,517.924682617188,49.5406227111816,216.177261352539,36.0295448303223,23280.0,56.0,395.17857142857144,1291.0,0.639338608333014,0.6390820661675198,14.0,2017,1977.8,1995.8,1599.5,-0.90189397735244,1948.5,0,0,0,3
The Beaches,8.0,2894.0,0.0004014228830305,0.126145264344668,13.0,517.924682617188,49.5406227111816,216.177261352539,36.0295448303223,23280.0,56.0,395.17857142857144,1291.0,0.639338608333014,0.6390820661675198,14.0,2017,1977.8,1977.8,1995.8,0.0,1948.5,0,0,0,3
Thistletown-Beaumond Heights,33.0,1448.75,0.0003732847410832,0.1186376726781559,8.0,605.594543457031,96.1261138916016,192.252227783203,9.61261177062988,11197.0,45.0,226.6888888888889,597.0,0.8175443954057248,0.8172393324331143,10.0,2014,1292.0,1214.5,1183.75,6.381226842321944,1942.8450704225352,0,0,0,0
Thistletown-Beaumond Heights,29.0,1504.0,0.0003732847410832,0.1186376726781559,8.0,557.531494140625,144.189178466797,230.702682495117,28.8378353118896,11197.0,45.0,226.6888888888889,597.0,0.8175443954057248,0.8172393324331143,10.0,2015,1270.0,1292.0,1214.5,-1.7027863777089782,1822.1285714285711,0,0,0,1
Thistletown-Beaumond Heights,12.0,1712.0,0.0003732847410832,0.1186376726781559,8.0,450.323669433594,140.726150512695,150.107894897461,9.38174343109131,11197.0,45.0,226.6888888888889,597.0,0.8175443954057248,0.8172393324331143,10.0,2016,1437.1666666666667,1270.0,1292.0,13.162729658792657,1917.1666666666667,0,0,0,2
Thistletown-Beaumond Heights,14.0,1845.0,0.0003732847410832,0.1186376726781559,8.0,528.401611328125,217.022079467773,226.457824707031,37.7429695129395,11197.0,45.0,226.6888888888889,597.0,0.8175443954057248,0.8172393324331143,10.0,2017,1587.6,1437.1666666666667,1270.0,10.467354748927276,1810.5,0,0,0,3
Thistletown-Beaumond Heights,14.0,1845.0,0.0003732847410832,0.1186376726781559,8.0,528.401611328125,217.022079467773,226.457824707031,37.7429695129395,11197.0,45.0,226.6888888888889,597.0,0.8175443954057248,0.8172393324331143,10.0,2017,1587.6,1587.6,1437.1666666666667,0.0,1810.5,0,0,0,3
Thorncliffe Park,52.0,1743.25,0.0003492438826772,0.0821798836154386,5.0,411.384826660156,57.4025344848633,76.5367126464844,43.0519027709961,23182.0,50.0,499.66,1551.0,1.1584465387827667,1.1580420996635763,13.0,2014,1396.5,1354.75,1228.0,3.0817494002583503,1916.7435897435896,0,0,0,0
Thorncliffe Park,34.0,1852.75,0.0003492438826772,0.0821798836154386,5.0,490.913391113281,56.6438522338867,47.2032089233398,28.3219261169434,23182.0,50.0,499.66,1551.0,1.1584465387827667,1.1580420996635763,13.0,2015,1401.0,1396.5,1354.75,0.322234156820623,1810.012987012987,0,0,0,1
Thorncliffe Park,42.0,2007.0,0.0003492438826772,0.0821798836154386,5.0,404.356018066406,18.3798198699951,68.9243240356445,50.5445022583008,23182.0,50.0,499.66,1551.0,1.1584465387827667,1.1580420996635763,13.0,2016,1521.3333333333333,1401.0,1396.5,8.589103021651196,1949.1666666666667,0,0,0,2
Thorncliffe Park,14.0,2144.0,0.0003492438826772,0.0821798836154386,5.0,461.552673339844,41.5397415161133,41.5397415161133,41.5397415161133,23182.0,50.0,499.66,1551.0,1.1584465387827667,1.1580420996635763,13.0,2017,1672.8333333333333,1521.3333333333333,1401.0,9.958369851007888,2308.5,0,0,0,3
Thorncliffe Park,14.0,2144.0,0.0003492438826772,0.0821798836154386,5.0,461.552673339844,41.5397415161133,41.5397415161133,41.5397415161133,23182.0,50.0,499.66,1551.0,1.1584465387827667,1.1580420996635763,13.0,2017,1672.8333333333333,1672.8333333333333,1521.3333333333333,0.0,2308.5,0,0,0,3
Trinity-Bellwoods,5332.0,2580.5,0.0001930381314748,0.0586769350320708,9.0,684.090515136719,64.3162002563477,157.867034912109,70.1631317138672,17146.0,34.0,502.0882352941176,540.0,0.6719040572749199,0.6717743792039857,7.0,2014,1760.75,1759.75,1762.75,0.0568262537292229,2367.88858652153,0,0,0,0
Trinity-Bellwoods,6482.0,2622.25,0.0001930381314748,0.0586769350320708,9.0,654.442565917969,88.4381790161133,94.3340606689453,35.3752708435059,17146.0,34.0,502.0882352941176,540.0,0.6719040572749199,0.6717743792039857,7.0,2015,1756.75,1760.75,1759.75,-0.2271759193525486,2134.7012254636156,0,0,0,1
Trinity-Bellwoods,1235.0,2864.0,0.0001930381314748,0.0586769350320708,9.0,796.604248046875,127.921852111816,98.8487014770508,11.6292591094971,17146.0,34.0,502.0882352941176,540.0,0.6719040572749199,0.6717743792039857,7.0,2016,2329.6666666666665,1756.75,1760.75,32.61230491912148,2397.6666666666665,0,0,0,2
Trinity-Bellwoods,1112.0,3158.0,0.0001930381314748,0.0586769350320708,9.0,810.382263183594,111.574371337891,111.574371337891,35.2340126037598,17146.0,34.0,502.0882352941176,540.0,0.6719040572749199,0.6717743792039857,7.0,2017,2587.5,2329.6666666666665,1756.75,11.067391615395628,2951.3333333333335,0,0,0,3
Trinity-Bellwoods,1112.0,3158.0,0.0001930381314748,0.0586769350320708,9.0,810.382263183594,111.574371337891,111.574371337891,35.2340126037598,17146.0,34.0,502.0882352941176,540.0,0.6719040572749199,0.6717743792039857,7.0,2017,2587.5,2587.5,2329.6666666666665,0.0,2951.3333333333335,0,0,0,3
University,5332.0,2580.5,0.0001568621233896,0.0549487132362549,5.0,1918.15856933594,156.294403076172,753.054870605469,99.460075378418,8366.0,30.0,407.6666666666667,709.0,0.933732813964416,0.933586369624109,10.0,2014,1760.75,1759.75,1762.75,0.0568262537292229,2367.88858652153,0,0,0,0
University,6482.0,2622.25,0.0001568621233896,0.0549487132362549,5.0,2285.0615234375,157.09797668457,271.351043701172,142.816345214844,8366.0,30.0,407.6666666666667,709.0,0.933732813964416,0.933586369624109,10.0,2015,1756.75,1760.75,1759.75,-0.2271759193525486,2134.7012254636156,0,0,0,1
University,1235.0,2864.0,0.0001568621233896,0.0549487132362549,5.0,1643.07385253906,164.307388305664,417.087982177734,75.8341751098633,8366.0,30.0,407.6666666666667,709.0,0.933732813964416,0.933586369624109,10.0,2016,2329.6666666666665,1756.75,1760.75,32.61230491912148,2397.6666666666665,0,0,0,2
University,1112.0,3158.0,0.0001568621233896,0.0549487132362549,5.0,2056.7822265625,88.3280792236328,315.457427978516,50.4731864929199,8366.0,30.0,407.6666666666667,709.0,0.933732813964416,0.933586369624109,10.0,2017,2587.5,2329.6666666666665,1756.75,11.067391615395628,2951.3333333333335,0,0,0,3
University,1112.0,3158.0,0.0001568621233896,0.0549487132362549,5.0,2056.7822265625,88.3280792236328,315.457427978516,50.4731864929199,8366.0,30.0,407.6666666666667,709.0,0.933732813964416,0.933586369624109,10.0,2017,2587.5,2587.5,2329.6666666666665,0.0,2951.3333333333335,0,0,0,3
Victoria Village,81.0,1826.75,0.0005313770796308,0.1268446361142778,11.0,578.920471191406,113.513816833496,39.7298355102539,28.378454208374,19341.0,65.0,251.0,623.0,0.8304654622678085,0.8300244063227543,9.0,2014,1431.25,1383.25,1330.25,3.47008855955178,2042.304347826087,0,0,0,0
Victoria Village,114.0,1911.25,0.0005313770796308,0.1268446361142778,11.0,720.894592285156,68.1160278320313,85.1450271606445,34.0580139160156,19341.0,65.0,251.0,623.0,0.8304654622678085,0.8300244063227543,9.0,2015,1443.0,1431.25,1383.25,0.8209606986899564,1937.7076023391812,0,0,0,1
Victoria Village,27.0,2153.0,0.0005313770796308,0.1268446361142778,11.0,683.181518554688,111.08642578125,66.65185546875,22.21728515625,19341.0,65.0,251.0,623.0,0.8304654622678085,0.8300244063227543,9.0,2016,1711.8333333333333,1443.0,1431.25,18.630168630168622,2045.5,0,0,0,2
Victoria Village,29.0,2276.0,0.0005313770796308,0.1268446361142778,11.0,415.696716308594,77.5967178344727,83.1393432617188,27.71311378479,19341.0,65.0,251.0,623.0,0.8304654622678085,0.8300244063227543,9.0,2017,1823.8333333333333,1711.8333333333333,1443.0,6.542693019180216,2312.1666666666665,0,0,0,3
Victoria Village,29.0,2276.0,0.0005313770796308,0.1268446361142778,11.0,415.696716308594,77.5967178344727,83.1393432617188,27.71311378479,19341.0,65.0,251.0,623.0,0.8304654622678085,0.8300244063227543,9.0,2017,1823.8333333333333,1823.8333333333333,1711.8333333333333,0.0,2312.1666666666665,0,0,0,3
Wellington Place,1135.0,2527.0,0.0001093262154122,0.0471055044085725,7.0,2811.57080078125,141.930252075195,182.481750488281,128.4130859375,35763.0,26.0,624.3076923076923,857.0,0.6768013158935496,0.6767273318554919,9.0,2014,1728.0,1701.5,1690.5,1.5574493094328532,2289.224745762712,0,0,0,0
Wellington Place,1685.0,2478.5,0.0001093262154122,0.0471055044085725,7.0,2829.10961914063,114.368263244629,180.581466674805,90.2907333374023,35763.0,26.0,624.3076923076923,857.0,0.6768013158935496,0.6767273318554919,9.0,2015,1748.5,1728.0,1701.5,1.1863425925925926,2028.7344940152336,0,0,0,1
Wellington Place,253.0,2701.0,0.0001093262154122,0.0471055044085725,7.0,2821.14794921875,123.829010009766,231.506408691406,102.293525695801,35763.0,26.0,624.3076923076923,857.0,0.6768013158935496,0.6767273318554919,9.0,2016,2255.6666666666665,1748.5,1728.0,29.005814507673232,2252.0,0,0,0,2
Wellington Place,347.0,3037.0,0.0001093262154122,0.0471055044085725,7.0,2434.10693359375,122.934700012207,201.612899780273,98.3477554321289,35763.0,26.0,624.3076923076923,857.0,0.6768013158935496,0.6767273318554919,9.0,2017,2505.5,2255.6666666666665,1748.5,11.075809073444669,2653.1666666666665,0,0,0,3
Wellington Place,347.0,3037.0,0.0001093262154122,0.0471055044085725,7.0,2434.10693359375,122.934700012207,201.612899780273,98.3477554321289,35763.0,26.0,624.3076923076923,857.0,0.6768013158935496,0.6767273318554919,9.0,2017,2505.5,2505.5,2255.6666666666665,0.0,2653.1666666666665,0,0,0,3
West Hill,2.0,1366.6666666666667,0.001076222736467,0.1655804804431421,22.0,1262.33312988281,79.8026733398438,228.525833129883,25.3917579650879,32000.0,69.0,425.8840579710145,775.0,1.776628005639414,1.774718013762186,10.0,2014,1125.0,1200.0,1050.0,-6.25,1400.0,0,0,0,0
West Hill,1.0,1361.6666666666667,0.001076222736467,0.1655804804431421,22.0,1429.34680175781,65.1347961425781,231.590377807617,21.711597442627,32000.0,69.0,425.8840579710145,775.0,1.776628005639414,1.774718013762186,10.0,2015,1300.0,1125.0,1200.0,15.555555555555555,1818.2380952380952,0,0,0,1
West Hill,0.0,1250.0,0.001076222736467,0.1655804804431421,22.0,1498.419921875,53.2613716125488,273.408386230469,28.4060649871826,32000.0,69.0,425.8840579710145,775.0,1.776628005639414,1.774718013762186,10.0,2016,1391.6666666666667,1300.0,1125.0,7.051282051282056,1567.5,0,0,0,2
West Hill,1.0,1400.0,0.001076222736467,0.1655804804431421,22.0,1412.56872558594,109.201072692871,228.969985961914,35.2261505126953,32000.0,69.0,425.8840579710145,775.0,1.776628005639414,1.774718013762186,10.0,2017,1250.0,1391.6666666666667,1300.0,-10.17964071856288,1702.6666666666667,0,0,0,3
West Hill,1.0,1400.0,0.001076222736467,0.1655804804431421,22.0,1412.56872558594,109.201072692871,228.969985961914,35.2261505126953,32000.0,69.0,425.8840579710145,775.0,1.776628005639414,1.774718013762186,10.0,2017,1250.0,1250.0,1391.6666666666667,0.0,1702.6666666666667,0,0,0,3
West Humber-Clairville,33.0,1448.75,0.0033683945179011,0.2836666140012758,21.0,839.213623046875,897.290710449219,238.115982055664,119.057991027832,37783.0,312.0,289.09615384615387,1499.0,7.250889413112757,7.226547549962113,22.0,2014,1292.0,1214.5,1183.75,6.381226842321944,1942.8450704225352,0,0,0,0
West Humber-Clairville,29.0,1504.0,0.0033683945179011,0.2836666140012758,21.0,894.99853515625,775.080444335938,213.512725830078,172.565078735352,37783.0,312.0,289.09615384615387,1499.0,7.250889413112757,7.226547549962113,22.0,2015,1270.0,1292.0,1214.5,-1.7027863777089782,1822.1285714285711,0,0,0,1
West Humber-Clairville,12.0,1712.0,0.0033683945179011,0.2836666140012758,21.0,845.758117675781,935.856079101563,264.481079101563,119.161796569824,37783.0,312.0,289.09615384615387,1499.0,7.250889413112757,7.226547549962113,22.0,2016,1437.1666666666667,1270.0,1292.0,13.162729658792657,1917.1666666666667,0,0,0,2
West Humber-Clairville,14.0,1845.0,0.0033683945179011,0.2836666140012758,21.0,871.049865722656,940.502380371094,355.943969726563,167.843505859375,37783.0,312.0,289.09615384615387,1499.0,7.250889413112757,7.226547549962113,22.0,2017,1587.6,1437.1666666666667,1270.0,10.467354748927276,1810.5,0,0,0,3
West Humber-Clairville,14.0,1845.0,0.0033683945179011,0.2836666140012758,21.0,871.049865722656,940.502380371094,355.943969726563,167.843505859375,37783.0,312.0,289.09615384615387,1499.0,7.250889413112757,7.226547549962113,22.0,2017,1587.6,1587.6,1437.1666666666667,0.0,1810.5,0,0,0,3
West Queen West,5332.0,2580.5,0.0001006298460499,0.0493247428298537,6.0,937.192932128906,83.1380844116211,136.044143676758,22.6740226745605,15110.0,28.0,588.4285714285714,1349.0,0.7029487681358805,0.7028780376271622,8.0,2014,1760.75,1759.75,1762.75,0.0568262537292229,2367.88858652153,0,0,0,0
West Queen West,6482.0,2622.25,0.0001006298460499,0.0493247428298537,6.0,968.55908203125,44.7027282714844,74.5045471191406,29.8018188476563,15110.0,28.0,588.4285714285714,1349.0,0.7029487681358805,0.7028780376271622,8.0,2015,1756.75,1760.75,1759.75,-0.2271759193525486,2134.7012254636156,0,0,0,1
West Queen West,1235.0,2864.0,0.0001006298460499,0.0493247428298537,6.0,813.460327148438,34.7632637023926,48.6685676574707,41.7159156799316,15110.0,28.0,588.4285714285714,1349.0,0.7029487681358805,0.7028780376271622,8.0,2016,2329.6666666666665,1756.75,1760.75,32.61230491912148,2397.6666666666665,0,0,0,2
West Queen West,1112.0,3158.0,0.0001006298460499,0.0493247428298537,6.0,856.247802734375,41.7681846618652,48.729549407959,27.8454570770264,15110.0,28.0,588.4285714285714,1349.0,0.7029487681358805,0.7028780376271622,8.0,2017,2587.5,2329.6666666666665,1756.75,11.067391615395628,2951.3333333333335,0,0,0,3
West Queen West,1112.0,3158.0,0.0001006298460499,0.0493247428298537,6.0,856.247802734375,41.7681846618652,48.729549407959,27.8454570770264,15110.0,28.0,588.4285714285714,1349.0,0.7029487681358805,0.7028780376271622,8.0,2017,2587.5,2587.5,2329.6666666666665,0.0,2951.3333333333335,0,0,0,3
West Rouge,21.0,1442.25,0.0009601269829485,0.2144437927225682,15.0,399.429382324219,142.653350830078,57.0613403320313,14.2653350830078,24041.0,59.0,325.3050847457627,872.0,1.413493803395774,1.4121379716255702,12.0,2014,1209.5,1152.25,1141.0,4.968539813408548,1739.0555555555557,0,0,0,0
West Rouge,15.0,1476.75,0.0009601269829485,0.2144437927225682,15.0,285.659881591797,138.068939208984,42.8489799499512,9.52199554443359,24041.0,59.0,325.3050847457627,872.0,1.413493803395774,1.4121379716255702,12.0,2015,1224.5,1209.5,1152.25,1.2401818933443571,1826.315789473684,0,0,0,1
West Rouge,6.0,1614.0,0.0009601269829485,0.2144437927225682,15.0,284.236511230469,32.6173057556152,41.9365348815918,13.9788455963135,24041.0,59.0,325.3050847457627,872.0,1.413493803395774,1.4121379716255702,12.0,2016,1323.8,1224.5,1209.5,8.109432421396484,1929.1666666666667,0,0,0,2
West Rouge,2.0,1783.0,0.0009601269829485,0.2144437927225682,15.0,414.454681396484,37.2543525695801,93.1358871459961,23.283971786499,24041.0,59.0,325.3050847457627,872.0,1.413493803395774,1.4121379716255702,12.0,2017,1504.4,1323.8,1224.5,13.642544190965411,2146.0,0,0,0,3
West Rouge,2.0,1783.0,0.0009601269829485,0.2144437927225682,15.0,414.454681396484,37.2543525695801,93.1358871459961,23.283971786499,24041.0,59.0,325.3050847457627,872.0,1.413493803395774,1.4121379716255702,12.0,2017,1504.4,1504.4,1323.8,0.0,2146.0,0,0,0,3
Westminster-Branson,94.0,1696.75,0.0004102329276689,0.121759326101778,13.0,303.951354980469,108.82209777832,45.0298309326172,11.2574577331543,28654.0,36.0,473.8333333333333,716.0,0.7386626182776411,0.7383597188085215,8.0,2014,1450.0,1440.75,1406.5,0.642026722193302,1982.3372093023256,0,0,0,0
Westminster-Branson,128.0,1608.75,0.0004102329276689,0.121759326101778,13.0,351.704254150391,71.0891571044922,22.4492092132568,18.7076740264893,28654.0,36.0,473.8333333333333,716.0,0.7386626182776411,0.7383597188085215,8.0,2015,1445.25,1450.0,1440.75,-0.3275862068965517,1899.34375,0,0,0,1
Westminster-Branson,13.0,2010.0,0.0004102329276689,0.121759326101778,13.0,406.940185546875,88.7869491577148,36.9945602416992,25.8961925506592,28654.0,36.0,473.8333333333333,716.0,0.7386626182776411,0.7383597188085215,8.0,2016,1557.0,1445.25,1450.0,7.732226258432798,1977.3333333333333,0,0,0,2
Westminster-Branson,16.0,2081.0,0.0004102329276689,0.121759326101778,13.0,362.654022216797,66.6099243164063,55.5082702636719,14.8022050857544,28654.0,36.0,473.8333333333333,716.0,0.7386626182776411,0.7383597188085215,8.0,2017,1722.1666666666667,1557.0,1445.25,10.608006850781422,2324.5,0,0,0,3
Westminster-Branson,16.0,2081.0,0.0004102329276689,0.121759326101778,13.0,362.654022216797,66.6099243164063,55.5082702636719,14.8022050857544,28654.0,36.0,473.8333333333333,716.0,0.7386626182776411,0.7383597188085215,8.0,2017,1722.1666666666667,1722.1666666666667,1557.0,0.0,2324.5,0,0,0,3
Weston,16.0,1462.0,0.0002866043009944,0.1130861771677219,16.0,937.5,296.336212158203,188.577590942383,26.9396553039551,21585.0,61.0,418.4590163934426,1205.0,1.096802434980622,1.0964881767531751,12.0,2014,1179.75,1164.0,1256.75,1.3530927835051547,1928.5614973262032,0,0,0,0
Weston,92.0,1701.25,0.0002866043009944,0.1130861771677219,16.0,819.316345214844,189.907760620117,238.741180419922,16.2778072357178,21585.0,61.0,418.4590163934426,1205.0,1.096802434980622,1.0964881767531751,12.0,2015,1373.0,1179.75,1164.0,16.380589107861834,1841.641975308642,0,0,0,1
Weston,84.0,1829.0,0.0002866043009944,0.1130861771677219,16.0,980.549743652344,214.327819824219,225.044204711914,21.4327812194824,21585.0,61.0,418.4590163934426,1205.0,1.096802434980622,1.0964881767531751,12.0,2016,1630.6666666666667,1373.0,1179.75,18.766690944403987,1998.0,0,0,0,2
Weston,18.0,2064.0,0.0002866043009944,0.1130861771677219,16.0,959.296142578125,233.199066162109,243.799026489258,15.8999366760254,21585.0,61.0,418.4590163934426,1205.0,1.096802434980622,1.0964881767531751,12.0,2017,1782.1666666666667,1630.6666666666667,1373.0,9.29067865903516,2260.6666666666665,0,0,0,3
Weston,18.0,2064.0,0.0002866043009944,0.1130861771677219,16.0,959.296142578125,233.199066162109,243.799026489258,15.8999366760254,21585.0,61.0,418.4590163934426,1205.0,1.096802434980622,1.0964881767531751,12.0,2017,1782.1666666666667,1782.1666666666667,1630.6666666666667,0.0,2260.6666666666665,0,0,0,3
Weston-Pelham Park,6.0,1712.5,0.0001625554842258,0.0602823366104354,8.0,780.322326660156,195.080581665039,93.2994079589844,33.9270553588867,12292.0,24.0,414.75,618.0,0.3412998787472153,0.3412444075972989,7.0,2014,1177.0,1125.0,1175.0,4.622222222222222,1990.1666666666667,0,0,0,0
