AREA_NAME,YEAR,avg_rent_1br,POPULATION,ASSAULT_RATE,AUTOTHEFT_RATE,BIKETHEFT_RATE,HOMICIDE_RATE,ROBBERY_RATE,SHOOTING_RATE,THEFTFROMMV_RATE,THEFTOVER_RATE,park_count,transit_line_density,total_stop_count,BREAKENTER_RATE,TARGET_RENT_5YR,rent_lag_1,rent_lag_2,rent_growth_rate
Scarborough Village,2023,2241.5,18862.0,827.690002441406,247.232070922852,32.2476615905762,5.80147361755371,128.990646362305,10.7492208480835,381.597320556641,26.8730525970459,10.0,1.024062026263751,30.0,188.111358642578,,2137.0,1698.3333333333333,0.048900327562002806
Scarborough Village,2024,2173.0,18862.0,837.663024902344,339.306549072266,31.8099880218506,15.9049940109253,148.44660949707,26.5083236694336,265.083221435547,37.1116523742676,10.0,1.024062026263751,30.0,188.111358642578,,2241.5,2137.0,-0.030559892928842293
South Eglinton-Davisville,2010,1619.6666666666667,27403.0,301.171844482422,10.9517030715942,76.6619186401367,5.19723510742188,54.7585144042969,5.47585153579712,71.1860656738281,21.9034061431885,6.0,0.499988881053534,23.0,94.2766265869141,1778.0,,,
South Eglinton-Davisville,2011,1686.0,27403.0,301.171844482422,10.9517030715942,76.6619186401367,5.19723510742188,54.7585144042969,5.47585153579712,71.1860656738281,21.9034061431885,6.0,0.499988881053534,23.0,94.2766265869141,1823.75,1619.6666666666667,,0.04095492899773611
South Eglinton-Davisville,2012,1728.75,27403.0,301.171844482422,10.9517030715942,76.6619186401367,5.19723510742188,54.7585144042969,5.47585153579712,71.1860656738281,21.9034061431885,6.0,0.499988881053534,23.0,94.2766265869141,1969.25,1686.0,1619.6666666666667,0.025355871886120998
South Eglinton-Davisville,2013,1786.75,27403.0,301.171844482422,10.9517030715942,76.6619186401367,5.19723510742188,54.7585144042969,5.47585153579712,71.1860656738281,21.9034061431885,6.0,0.499988881053534,23.0,94.2766265869141,2135.0,1728.75,1686.0,0.03355025307302965
South Eglinton-Davisville,2014,1784.5,27403.0,301.171844482422,10.9517030715942,76.6619186401367,5.19723510742188,54.7585144042969,5.47585153579712,71.1860656738281,21.9034061431885,6.0,0.499988881053534,23.0,94.2766265869141,,1786.75,1728.75,-0.0012592696236183015
South Eglinton-Davisville,2015,1778.0,27403.0,304.911254882813,21.7793750762939,103.452033996582,5.19723510742188,43.5587501525879,5.47585153579712,98.0071868896484,16.3345317840576,6.0,0.499988881053534,23.0,94.2766265869141,,1784.5,1786.75,-0.0036424768842813113
South Eglinton-Davisville,2016,1823.75,27403.0,343.017517089844,15.5917053222656,140.325347900391,5.19723510742188,41.577880859375,5.19723510742188,57.1695861816406,20.7889404296875,6.0,0.499988881053534,23.0,94.2766265869141,,1778.0,1784.5,0.025731158605174352
South Eglinton-Davisville,2017,1969.25,27403.0,358.828155517578,39.3236351013184,162.209991455078,5.19723510742188,34.4081802368164,5.19723510742188,78.6472702026367,4.91545438766479,6.0,0.499988881053534,23.0,94.2766265869141,2264.25,1823.75,1778.0,0.07978067169294037
South Eglinton-Davisville,2018,2135.0,27403.0,345.778228759766,70.0901794433594,135.507690429688,5.19723510742188,56.0721473693848,4.67267894744873,84.1082229614258,14.0180368423462,6.0,0.499988881053534,23.0,94.2766265869141,2517.0,1969.25,1823.75,0.08416909991113368
South Eglinton-Davisville,2022,2264.25,27403.0,479.239501953125,39.281925201416,62.8510818481445,5.19723510742188,58.9228897094727,3.92819261550903,164.984085083008,11.7845783233643,6.0,0.499988881053534,23.0,94.2766265869141,,2135.0,1969.25,0.06053864168618267
South Eglinton-Davisville,2023,2517.0,27403.0,373.468780517578,74.6937561035156,138.183441162109,5.19723510742188,11.2040634155273,3.92819261550903,149.387512207031,29.8775024414063,6.0,0.499988881053534,23.0,160.591567993164,,2264.25,2135.0,0.11162636634647234
South Eglinton-Davisville,2024,2332.0,27403.0,452.505187988281,58.387767791748,76.6339416503906,5.19723510742188,58.387767791748,7.29847097396851,91.2308883666992,21.8954124450684,6.0,0.499988881053534,23.0,160.591567993164,,2517.0,2264.25,-0.07350019864918554
South Parkdale,2010,1497.0,25853.0,855.220092773438,42.0600051879883,121.506683349609,4.37387895584106,93.466682434082,4.66700887680054,359.846710205078,23.3666706085205,19.0,0.9723413069315736,41.0,257.307952880859,1634.5,,,
South Parkdale,2011,1484.6666666666667,25853.0,855.220092773438,42.0600051879883,121.506683349609,4.37387895584106,93.466682434082,4.66700887680054,359.846710205078,23.3666706085205,19.0,0.9723413069315736,41.0,257.307952880859,1736.0,1497.0,,-0.008238699621465102
South Parkdale,2012,1521.25,25853.0,855.220092773438,42.0600051879883,121.506683349609,4.37387895584106,93.466682434082,4.66700887680054,359.846710205078,23.3666706085205,19.0,0.9723413069315736,41.0,257.307952880859,1916.75,1484.6666666666667,1497.0,0.024640772339470086
South Parkdale,2013,1489.25,25853.0,855.220092773438,42.0600051879883,121.506683349609,4.37387895584106,93.466682434082,4.66700887680054,359.846710205078,23.3666706085205,19.0,0.9723413069315736,41.0,257.307952880859,2080.0,1521.25,1484.6666666666667,-0.021035332785538208
South Parkdale,2014,1521.75,25853.0,855.220092773438,42.0600051879883,121.506683349609,4.37387895584106,93.466682434082,4.66700887680054,359.846710205078,23.3666706085205,19.0,0.9723413069315736,41.0,257.307952880859,,1489.25,1521.25,0.02182306530132617
South Parkdale,2015,1634.5,25853.0,1008.07391357422,88.6731719970703,112.00821685791,4.37387895584106,149.344284057617,4.66700887680054,182.01335144043,18.6680355072021,19.0,0.9723413069315736,41.0,257.307952880859,,1521.75,1489.25,0.07409232791194349
South Parkdale,2016,1736.0,25853.0,953.505676269531,100.599220275879,131.216369628906,4.37387895584106,144.338012695313,30.6171550750732,201.198440551758,39.3649139404297,19.0,0.9723413069315736,41.0,257.307952880859,,1634.5,1521.75,0.06209850107066381
South Parkdale,2017,1916.75,25853.0,920.366394042969,78.8885498046875,192.838668823242,4.37387895584106,127.098213195801,21.9134864807129,368.146545410156,48.2096672058105,19.0,0.9723413069315736,41.0,257.307952880859,2402.25,1736.0,1634.5,0.10411866359447004
South Parkdale,2018,2080.0,25853.0,913.964294433594,65.910888671875,193.338607788086,4.37387895584106,145.003952026367,26.3643550872803,188.944549560547,39.5465316772461,19.0,0.9723413069315736,41.0,257.307952880859,2563.0,1916.75,1736.0,0.08517020999086997
South Parkdale,2022,2402.25,25853.0,1096.72253417969,134.981231689453,118.108573913574,4.21816349029541,29.5271434783936,8.43632698059082,231.998992919922,42.1816329956055,19.0,0.9723413069315736,41.0,257.307952880859,,2080.0,1916.75,0.15492788461538462
South Parkdale,2023,2563.0,25853.0,1279.19018554688,171.355697631836,119.550491333008,4.21816349029541,87.6703567504883,8.43632698059082,135.49055480957,83.6853408813477,19.0,0.9723413069315736,41.0,251.056030273438,,2402.25,2080.0,0.06691643251118742
South Parkdale,2024,2345.0,25853.0,1079.17846679688,181.797088623047,135.380813598633,3.86802315711975,61.888370513916,11.6040687561035,146.984878540039,38.6802291870117,19.0,0.9723413069315736,41.0,251.056030273438,,2563.0,2402.25,-0.0850565743269606
South Riverdale,2010,1573.3333333333333,31452.0,764.727416992188,69.5206756591797,248.810836791992,3.65898275375366,201.244049072266,7.31796550750732,783.022338867188,65.861686706543,33.0,1.2372683960481925,106.0,334.825134277344,1714.5,,,
South Riverdale,2011,1589.6666666666667,31452.0,764.727416992188,69.5206756591797,248.810836791992,3.65898275375366,201.244049072266,7.31796550750732,783.022338867188,65.861686706543,33.0,1.2372683960481925,106.0,334.825134277344,1735.25,1573.3333333333333,,0.010381355932203486
South Riverdale,2012,1622.0,31452.0,764.727416992188,69.5206756591797,248.810836791992,3.65898275375366,201.244049072266,7.31796550750732,783.022338867188,65.861686706543,33.0,1.2372683960481925,106.0,334.825134277344,2035.25,1589.6666666666667,1573.3333333333333,0.020339693856154282
South Riverdale,2013,1645.0,31452.0,764.727416992188,69.5206756591797,248.810836791992,3.65898275375366,201.244049072266,7.31796550750732,783.022338867188,65.861686706543,33.0,1.2372683960481925,106.0,334.825134277344,2260.5,1622.0,1589.6666666666667,0.014180024660912454
South Riverdale,2014,1684.75,31452.0,764.727416992188,69.5206756591797,248.810836791992,3.65898275375366,201.244049072266,7.31796550750732,783.022338867188,65.861686706543,33.0,1.2372683960481925,106.0,334.825134277344,,1645.0,1622.0,0.024164133738601823
South Riverdale,2015,1714.5,31452.0,730.428466796875,83.1676025390625,329.054412841797,3.65898275375366,151.871276855469,7.31796550750732,538.781433105469,61.4717063903809,33.0,1.2372683960481925,106.0,334.825134277344,,1684.75,1645.0,0.01765840629173468
South Riverdale,2016,1735.25,31452.0,789.966064453125,93.5486068725586,446.954467773438,10.3942899703979,155.914352416992,24.2533435821533,516.249755859375,76.2247924804688,33.0,1.2372683960481925,106.0,334.825134277344,,1714.5,1684.75,0.0121026538349373
South Riverdale,2017,2035.25,31452.0,813.933410644531,124.159339904785,393.171234130859,17.2443523406982,227.625457763672,31.0398349761963,417.313323974609,86.2217636108398,33.0,1.2372683960481925,106.0,334.825134277344,2344.0,1735.25,1714.5,0.172885751332661
South Riverdale,2018,2260.5,31452.0,1003.36749267578,127.139030456543,463.885650634766,6.87237977981567,123.702835083008,13.7447595596313,563.53515625,79.0323715209961,33.0,1.2372683960481925,106.0,334.825134277344,2582.5,2035.25,1735.25,0.11067436432870655
South Riverdale,2022,2344.0,31452.0,994.530090332031,255.262725830078,172.385208129883,3.31510019302368,129.288909912109,19.8906021118164,265.2080078125,72.9322052001953,33.0,1.2372683960481925,106.0,334.825134277344,,2260.5,2035.25,0.0369387303693873
South Riverdale,2023,2582.5,31452.0,1057.42114257813,262.753143310547,272.366058349609,3.20430660247803,137.785186767578,9.61291980743408,288.387603759766,83.3119735717773,33.0,1.2372683960481925,106.0,307.613433837891,,2344.0,2260.5,0.10174914675767918
South Riverdale,2024,2421.0,31452.0,969.731628417969,279.791442871094,162.15185546875,3.20430660247803,130.357376098633,12.7177925109863,343.380401611328,89.024543762207,33.0,1.2372683960481925,106.0,307.613433837891,,2582.5,2344.0,-0.06253630203291384
St Lawrence-East Bayfront-The Islands,2010,1553.3333333333333,38159.0,793.510070800781,88.6603393554688,549.694091796875,3.90137338638306,155.15559387207,17.7320690155029,536.395080566406,70.9282760620117,24.0,0.5948752104057987,53.0,368.607421875,1748.5,,,
St Lawrence-East Bayfront-The Islands,2011,1642.3333333333333,38159.0,793.510070800781,88.6603393554688,549.694091796875,3.90137338638306,155.15559387207,17.7320690155029,536.395080566406,70.9282760620117,24.0,0.5948752104057987,53.0,368.607421875,1842.0,1553.3333333333333,,0.057296137339055794
St Lawrence-East Bayfront-The Islands,2012,1690.5,38159.0,793.510070800781,88.6603393554688,549.694091796875,3.90137338638306,155.15559387207,17.7320690155029,536.395080566406,70.9282760620117,24.0,0.5948752104057987,53.0,368.607421875,2040.75,1642.3333333333333,1553.3333333333333,0.029328191597320932
St Lawrence-East Bayfront-The Islands,2013,1701.5,38159.0,793.510070800781,88.6603393554688,549.694091796875,3.90137338638306,155.15559387207,17.7320690155029,536.395080566406,70.9282760620117,24.0,0.5948752104057987,53.0,368.607421875,2235.0,1690.5,1642.3333333333333,0.006506950606329488
St Lawrence-East Bayfront-The Islands,2014,1728.0,38159.0,793.510070800781,88.6603393554688,549.694091796875,3.90137338638306,155.15559387207,17.7320690155029,536.395080566406,70.9282760620117,24.0,0.5948752104057987,53.0,368.607421875,,1701.5,1690.5,0.015574493094328533
St Lawrence-East Bayfront-The Islands,2015,1748.5,38159.0,853.271606445313,47.1657676696777,420.2041015625,3.90137338638306,64.3169555664063,17.7320690155029,475.945465087891,77.1803436279297,24.0,0.5948752104057987,53.0,368.607421875,,1728.0,1701.5,0.011863425925925927
St Lawrence-East Bayfront-The Islands,2016,1842.0,38159.0,949.819274902344,25.2164402008057,533.747985839844,3.90137338638306,67.2438430786133,12.6082201004028,361.435668945313,67.2438430786133,24.0,0.5948752104057987,53.0,368.607421875,,1748.5,1728.0,0.05347440663425793
St Lawrence-East Bayfront-The Islands,2017,2040.75,38159.0,850.499389648438,62.4219741821289,464.263427734375,3.90137338638306,78.0274658203125,15.6054935455322,339.419464111328,78.0274658203125,24.0,0.5948752104057987,53.0,368.607421875,2358.75,1842.0,1748.5,0.10789902280130294
St Lawrence-East Bayfront-The Islands,2018,2235.0,38159.0,1131.63464355469,65.7078170776367,551.215576171875,3.90137338638306,142.366943359375,7.30086898803711,262.831268310547,62.0573844909668,24.0,0.5948752104057987,53.0,368.607421875,2551.75,2040.75,1842.0,0.09518559353178978
St Lawrence-East Bayfront-The Islands,2022,2358.75,38159.0,1140.65124511719,113.194404602051,359.900146484375,5.80484104156494,92.8774566650391,14.5121030807495,290.242065429688,66.7556762695313,24.0,0.5948752104057987,53.0,368.607421875,,2235.0,2040.75,0.05536912751677853
